20.7263	0.145816	2.34373e7
19.9812	0.149775	2.00076e7
19.2828	0.154072	1.70194e7
18.6304	0.15873	1.44268e7
18.0229	0.163772	1.21878e7
17.4592	0.169221	1.02634e7
16.938	0.175099	8.61721e6
16.4576	0.181426	7.21522e6
16.0162	0.188224	6.02632e6
15.6119	0.195514	5.0221e6
15.2426	0.203316	4.17692e6
14.9064	0.211653	3.46793e6
14.6011	0.220545	2.87494e6
14.3249	0.230013	2.38025e6
14.0757	0.240079	1.96853e6
13.8517	0.250765	1.62653e6
13.6511	0.262092	1.34296e6
13.4722	0.274082	1.10818e6
13.3136	0.286758	914034
13.1736	0.300141	753668
13.051	0.314255	621320
12.9444	0.329121	512168
12.8527	0.344762	422200
12.7747	0.361199	348074
12.7094	0.378455	287018
12.6559	0.396551	236737
12.6134	0.415507	195334
12.5809	0.435344	161238
12.5577	0.456083	133158
12.5432	0.47774	110028
12.5366	0.500334	90970.3
12.5374	0.523883	75262.8
12.545	0.5484	62311.8
12.5589	0.573899	51628.4
12.5785	0.600394	42811
12.6034	0.627893	35529.9
12.6332	0.656406	29513.4
12.6675	0.68594	24538.7
12.7057	0.716497	20422.4
12.7477	0.748081	17014
12.793	0.780689	14189.4
12.8413	0.81432	11846.6
12.8922	0.848966	9901.81
12.9456	0.884618	8285.93
13.001	0.921264	6942.07
13.0582	0.958889	5823.32
13.117	0.997474	4891.03
13.1771	1.037	4113.32
13.2382	1.07744	3463.86
13.3002	1.11876	2920.9
13.3627	1.16093	2466.46
13.4256	1.20393	2085.66
13.4888	1.2477	1766.2
13.5518	1.29222	1497.86
13.6147	1.33743	1272.19
13.6772	1.38328	1082.16
13.7392	1.42973	921.936
13.8004	1.47672	786.664
13.8607	1.5242	672.307
13.92	1.57211	575.5
13.9782	1.62039	493.433
14.035	1.66897	423.767
14.0904	1.7178	364.545
14.1442	1.7668	314.131
14.1964	1.81591	271.151
14.2467	1.86506	234.453
14.2953	1.91419	203.073
14.3418	1.96322	176.202
14.3863	2.01208	153.158
14.4287	2.06072	133.362
14.469	2.10905	116.334
14.5069	2.15702	101.662
14.5426	2.20456	89.0017
14.5759	2.2516	78.0592
14.6068	2.29808	68.5872
14.6353	2.34393	60.3753
14.6613	2.38911	53.2439
14.6849	2.43356	47.0413
14.706	2.47721	41.6382
14.7246	2.52002	36.9237
14.7407	2.56195	32.8041
14.7542	2.60294	29.1975
14.7653	2.64295	26.036
14.774	2.68192	23.2608
14.7801	2.71978	20.8228
14.7836	2.75646	18.679
14.7846	2.79189	16.7912
14.783	2.82602	15.1272
14.7789	2.85878	13.6585
14.7721	2.89014	12.3601
14.7628	2.92006	11.2108
14.7509	2.94849	10.192
14.7365	2.97542	9.28736
14.7196	3.00083	8.48291
14.7001	3.02469	7.76649
14.6782	3.047	7.12732
14.6539	3.06775	6.55631
14.6272	3.08695	6.04537
14.5982	3.10459	5.58741
14.567	3.1207	5.17634
14.5336	3.13528	4.80679
14.498	3.14835	4.4741
14.4605	3.15994	4.17415
14.4209	3.17007	3.90335
14.3795	3.17876	3.65853
14.3363	3.18605	3.43688
14.2914	3.19198	3.23602
14.2448	3.19657	3.05378
14.1967	3.19987	2.88825
14.1471	3.2019	2.73773
14.0962	3.20273	2.60078
