19.354	0.166968	1.50883e7
18.8299	0.171431	1.30679e7
18.3432	0.176079	1.13157e7
17.886	0.180985	9.77937e6
17.4542	0.186202	8.42715e6
17.0462	0.191772	7.23816e6
16.661	0.197727	6.19588e6
16.2984	0.204097	5.28584e6
15.9579	0.210911	4.49482e6
15.6394	0.218195	3.8104e6
15.3423	0.225974	3.22089e6
15.0663	0.234273	2.71535e6
14.8108	0.243116	2.28361e6
14.5752	0.252526	1.9163e6
14.3589	0.262527	1.60491e6
14.161	0.273143	1.3418e6
13.9807	0.284396	1.12011e6
13.8174	0.296309	933813
13.6701	0.308905	777630
13.5381	0.322206	646953
13.4205	0.336235	537824
13.3166	0.351015	446823
13.2254	0.366566	371044
13.1464	0.38291	308013
13.0787	0.400069	255633
13.0217	0.418064	212141
12.9747	0.436913	176048
12.937	0.456637	146112
12.9081	0.477254	121289
12.8873	0.498781	100713
12.8741	0.521235	83657.1
12.868	0.544631	69519.9
12.8684	0.568984	57801.2
12.875	0.594305	48085.7
12.8872	0.620605	40028.4
12.9047	0.647894	33344.1
12.9269	0.676178	27797.2
12.9536	0.705463	23191.4
12.9844	0.735751	19365.4
13.0188	0.767043	16185.1
13.0566	0.799336	13540
13.0974	0.832627	11338.2
13.141	0.866907	9504.34
13.187	0.902167	7975.74
13.2352	0.938394	6700.39
13.2853	0.975571	5635.48
13.3369	1.01368	4745.41
13.39	1.05269	4000.83
13.4442	1.09259	3377.3
13.4993	1.13335	2854.65
13.555	1.17493	2416.05
13.6112	1.21729	2047.62
13.6677	1.2604	1737.77
13.7243	1.30423	1476.89
13.7807	1.34871	1256.98
13.8369	1.39381	1071.38
13.8926	1.43948	914.544
13.9476	1.48567	781.849
14.0018	1.53231	669.443
14.0551	1.57936	574.094
14.1074	1.62675	493.1
14.1584	1.67442	424.213
14.208	1.72231	365.547
14.2562	1.77036	315.508
14.3029	1.8185	272.775
14.3478	1.86666	236.227
14.391	1.91478	204.916
14.4323	1.9628	178.063
14.4716	2.01064	154.997
14.509	2.05823	135.151
14.5442	2.10553	118.053
14.5773	2.15245	103.3
14.6082	2.19893	90.5504
14.6368	2.24492	79.5158
14.6632	2.29035	69.9508
14.6872	2.33517	61.6465
14.7089	2.37931	54.4261
14.7282	2.42272	48.1381
14.7451	2.46535	42.6535
14.7596	2.50715	37.8624
14.7717	2.54808	33.6703
14.7814	2.58808	29.997
14.7887	2.62712	26.7732
14.7936	2.66513	23.9408
14.796	2.70203	21.4515
14.796	2.73771	19.2617
14.7934	2.77211	17.3339
14.7883	2.80515	15.6351
14.7807	2.83675	14.1364
14.7703	2.86686	12.8129
14.7574	2.89541	11.6427
14.7418	2.92236	10.6068
14.7235	2.94766	9.68868
14.7026	2.97126	8.87399
14.6791	2.99314	8.15014
14.6529	3.01326	7.50637
14.6242	3.03161	6.93322
14.5929	3.04816	6.42247
14.559	3.06291	5.96694
14.5228	3.07584	5.56046
14.4841	3.08694	5.19763
14.4431	3.09621	4.8738
14.3998	3.10366	4.58489
14.3544	3.10929	4.32742
14.3071	3.1131	4.09847
14.2578	3.1151	3.89546
14.2069	3.11529	3.71632
