20.0451	0.150701	1.99927e7
19.3812	0.154961	1.71396e7
18.7747	0.159404	1.4707e7
18.2194	0.164033	1.26286e7
17.7102	0.168853	1.08499e7
17.2423	0.173867	9.32593e6
16.8118	0.17908	8.01887e6
16.415	0.184496	6.8971e6
16.0488	0.19012	5.93371e6
15.7105	0.195956	5.10603e6
15.3974	0.202008	4.39472e6
15.1075	0.208281	3.78317e6
14.8387	0.214778	3.25735e6
14.5893	0.221506	2.8051e6
14.3577	0.228466	2.4161e6
14.1424	0.235665	2.08143e6
13.9421	0.243106	1.79348e6
13.7557	0.250792	1.54569e6
13.5821	0.258729	1.33243e6
13.4204	0.266919	1.14887e6
13.2695	0.275366	990849
13.1288	0.284074	854790
12.9975	0.293045	737630
12.8749	0.302283	636721
12.7604	0.31179	549795
12.6534	0.321569	474903
12.5534	0.331621	410359
12.4598	0.341949	354725
12.3723	0.352553	306759
12.2904	0.363435	265393
12.2137	0.374596	229707
12.1419	0.386034	198914
12.0745	0.397751	172333
12.0114	0.409746	149380
11.9521	0.422016	129554
11.8964	0.43456	112422
11.8441	0.447376	97612.5
11.7948	0.460459	84805.3
11.7484	0.473808	73724.2
11.7045	0.487437	64119.8
11.663	0.501392	55770.7
11.6237	0.51571	48499.5
11.5864	0.530423	42160.4
11.5512	0.545559	36631.9
11.518	0.56114	31810.7
11.4868	0.577186	27607.9
11.4574	0.593714	23946.5
11.4299	0.610737	20759
11.4043	0.628266	17986.4
11.3805	0.646309	15576.8
11.3584	0.664873	13484.3
11.338	0.683963	11668.8
11.3193	0.703579	10095
11.3022	0.723722	8731.59
11.2866	0.744389	7551.35
11.2724	0.765576	6530.31
11.2596	0.787277	5647.44
11.2481	0.809484	4884.4
11.2379	0.832187	4225.16
11.2287	0.855372	3655.81
11.2205	0.879027	3164.17
11.2133	0.903136	2739.68
11.2069	0.927681	2373.22
11.2013	0.952642	2056.81
11.1963	0.977999	1783.63
11.1918	1.00373	1547.71
11.1878	1.02981	1343.91
11.1842	1.05621	1167.82
11.1808	1.0829	1015.61
11.1776	1.10985	884.035
11.1745	1.13701	770.278
11.1713	1.16433	671.909
11.168	1.19177	586.804
11.1644	1.21927	513.137
11.1605	1.24678	449.322
11.1561	1.27427	393.998
11.1511	1.30168	345.988
11.1456	1.32897	304.284
11.1393	1.35609	268.021
11.1322	1.383	236.448
11.1242	1.40966	208.927
11.1153	1.43604	184.908
11.1054	1.46208	163.918
11.0945	1.48775	145.551
11.0825	1.51302	129.455
11.0694	1.53785	115.331
11.0552	1.56222	102.92
11.0397	1.58608	91.9973
11.0231	1.60943	82.3714
11.0052	1.63221	73.8758
10.9861	1.65442	66.3669
10.9657	1.67604	59.7201
10.9441	1.69703	53.8279
10.9213	1.71739	48.597
10.8972	1.7371	43.9463
10.872	1.75614	39.8055
10.8454	1.7745	36.1131
10.8177	1.79217	32.8161
10.7889	1.80914	29.8684
10.7588	1.82539	27.2298
10.7276	1.84091	24.8648
10.6953	1.85571	22.7424
10.6619	1.86976	20.8351
10.6275	1.88306	19.1191
10.592	1.89563	17.573
10.5554	1.90744	16.1781
10.518	1.91851	14.918
10.4795	1.92884	13.7781
10.4402	1.93844	12.7457
10.4	1.94731	11.8092
10.359	1.95545	10.9588
10.3171	1.96288	10.1859
10.2746	1.96958	9.48346
10.2314	1.97555	8.84523
10.1875	1.98076	8.26538
10.1431	1.98522	7.73869
10.0982	1.98891	7.26027
10.0527	1.99183	6.82574
10.0068	1.99398	6.43116
9.96055	1.99536	6.07292
9.9139	1.99597	5.74778
