21.3451	0.13726	2.85077e7
20.6097	0.140351	2.47773e7
19.9339	0.143548	2.1569e7
19.3115	0.14685	1.88007e7
18.7371	0.150258	1.64056e7
18.2058	0.153773	1.43289e7
17.7135	0.157395	1.25252e7
17.2565	0.161124	1.09563e7
16.8315	0.164962	9.59011e6
16.4356	0.168908	8.39918e6
16.0663	0.172962	7.36022e6
15.7213	0.177124	6.45314e6
15.3984	0.181395	5.66074e6
15.0959	0.185774	4.96812e6
14.8121	0.19026	4.36241e6
14.5455	0.194853	3.83246e6
14.2947	0.199552	3.36861e6
14.0585	0.204356	2.96243e6
13.8358	0.209264	2.60661e6
13.6256	0.214274	2.29477e6
13.4269	0.219384	2.02138e6
13.2388	0.224593	1.78161e6
13.0607	0.229899	1.57123e6
12.8917	0.235297	1.38658e6
12.7313	0.240787	1.22444e6
12.5789	0.246363	1.08201e6
12.4337	0.252028	956729
12.2938	0.257855	845271
12.1578	0.263933	745144
12.0252	0.270321	654980
11.8961	0.277064	573885
11.7707	0.284198	501151
11.6492	0.291757	436176
11.532	0.299768	378382
11.4194	0.308258	327212
11.3117	0.31725	282117
11.2091	0.326767	242557
11.1119	0.336829	208004
11.0202	0.347456	177951
10.9342	0.358663	151912
10.8538	0.37047	129433
10.7792	0.382889	110093
10.7102	0.395936	93501.2
10.6469	0.409624	79307.8
10.589	0.423964	67195.2
10.5366	0.438966	56880.7
10.4894	0.454639	48114.2
10.4472	0.470992	40675.7
10.4099	0.488031	34373
10.3773	0.505761	29039.1
10.3491	0.524186	24529.6
10.3252	0.543308	20720.3
10.3052	0.563127	17504.4
10.2891	0.583642	14790.8
10.2765	0.604852	12501.9
10.2672	0.62675	10571.6
10.261	0.649332	8943.77
10.2577	0.672588	7571.04
10.257	0.696509	6413.15
10.2587	0.721082	5436.36
10.2627	0.746294	4611.98
10.2687	0.772128	3915.97
10.2765	0.798567	3328.05
10.286	0.82559	2831.14
10.2969	0.853175	2410.89
10.309	0.881298	2055.23
10.3222	0.909932	1754
10.3363	0.93905	1498.66
10.3512	0.968622	1282.02
10.3667	0.998615	1098.07
10.3826	1.029	941.711
10.3989	1.05973	808.687
10.4153	1.09078	695.383
10.4317	1.12211	598.784
10.4481	1.15367	516.324
10.4642	1.18544	445.864
10.4801	1.21736	385.584
10.4955	1.24939	333.949
10.5104	1.28149	289.67
10.5247	1.3136	251.667
10.5383	1.34564	219.024
10.551	1.37756	190.958
10.5628	1.40929	166.799
10.5734	1.44075	145.978
10.583	1.4719	128.01
10.5912	1.50266	112.482
10.5982	1.53299	99.0419
10.6037	1.56282	87.3916
10.6078	1.59211	77.2749
10.6104	1.6208	68.4759
10.6114	1.64885	60.811
10.6108	1.67622	54.1204
10.6086	1.70286	48.2708
10.6047	1.72874	43.147
10.5992	1.75383	38.6513
10.5919	1.7781	34.699
10.583	1.80152	31.2181
10.5724	1.82406	28.147
10.5601	1.84573	25.4322
10.5461	1.86648	23.0282
10.5305	1.88632	20.8953
10.5132	1.90524	18.9995
10.4943	1.92322	17.3116
10.4739	1.94027	15.806
10.4519	1.95638	14.4605
10.4284	1.97156	13.2561
10.4035	1.9858	12.1761
10.3771	1.99913	11.2061
10.3494	2.01154	10.3332
10.3264	2.0195	9.75113
