20.7189	0.146323	2.3367e7
20.0549	0.149768	2.03022e7
19.4414	0.153344	1.76524e7
18.8737	0.157056	1.53569e7
18.3474	0.160905	1.33654e7
17.8588	0.164895	1.16358e7
17.4045	0.169028	1.01324e7
16.9816	0.173307	8.82478e6
16.5873	0.177736	7.68687e6
16.2193	0.182317	6.69631e6
15.8755	0.187054	5.83383e6
15.5538	0.191948	5.08276e6
15.2527	0.197002	4.4286e6
14.9704	0.202221	3.85884e6
14.7056	0.207605	3.36255e6
14.457	0.213159	2.93026e6
14.2234	0.218884	2.55372e6
14.0037	0.224784	2.22573e6
13.7969	0.230859	1.94004e6
13.6021	0.237114	1.69119e6
13.4186	0.24355	1.47443e6
13.2454	0.250169	1.28563e6
13.082	0.256973	1.12117e6
12.9276	0.263964	977910
12.7817	0.271144	853109
12.6437	0.278514	744384
12.5131	0.286075	649664
12.3894	0.293829	567128
12.2722	0.301776	495207
12.1611	0.309916	432527
12.0556	0.318251	377897
11.9555	0.326779	330271
11.8604	0.335495	288775
11.7701	0.344375	252677
11.6845	0.353393	221319
11.6031	0.362523	194102
11.5259	0.371734	170493
11.4524	0.380998	150020
11.3823	0.390282	132263
11.3153	0.399554	116859
11.2511	0.408782	103491
11.1895	0.41793	91880.8
11.1301	0.426964	81790.1
11.0726	0.435849	73012.1
11.0168	0.444551	65368.8
10.9625	0.453034	58706.3
10.9094	0.461261	52893.4
10.8574	0.469199	47816.4
10.8062	0.476811	43378.8
10.7558	0.484063	39496.7
10.706	0.49092	36098.7
10.6566	0.497347	33124.2
10.6078	0.503312	30520.6
10.5592	0.508799	28236.4
10.5076	0.514376	26051.2
10.4521	0.52051	23863.4
10.3933	0.527348	21691.2
10.332	0.534988	19562.6
10.269	0.543513	17505.4
10.2052	0.552991	15545.6
10.1412	0.563479	13704.7
10.0778	0.575017	11999.5
10.0158	0.587634	10440.7
9.95567	0.601351	9032.89
9.89808	0.616183	7775.4
9.84345	0.632134	6663.22
9.79215	0.649205	5688.3
9.74444	0.667386	4840.36
9.70053	0.686665	4107.91
9.66052	0.707019	3478.96
9.62446	0.728423	2941.61
9.59233	0.750844	2484.46
9.56404	0.774245	2096.91
9.53949	0.798583	1769.3
9.51849	0.823809	1492.98
9.50086	0.849872	1260.3
9.48638	0.876714	1064.61
9.47481	0.904273	900.162
9.4659	0.932485	762.015
9.45938	0.961287	645.952
9.45501	0.990618	548.387
9.45252	1.02041	466.317
9.45168	1.05061	397.219
9.45224	1.08115	338.983
9.45398	1.11195	289.84
9.45668	1.14295	248.318
9.46012	1.17409	213.184
9.46411	1.20529	183.409
9.46845	1.23649	158.137
9.47298	1.26762	136.65
9.47752	1.29862	118.348
9.48192	1.32942	102.733
9.48604	1.35996	89.3847
9.48975	1.39017	77.9526
9.49292	1.42001	68.1429
9.49545	1.44941	59.7088
9.49724	1.47832	52.4431
9.4982	1.50669	46.1716
9.49824	1.53448	40.7471
9.4973	1.56163	36.0459
9.49532	1.58812	31.9632
9.49224	1.61389	28.4103
9.48802	1.63892	25.3124
9.48263	1.66318	22.6055
9.47603	1.68664	20.2355
9.4682	1.70928	18.1563
9.45913	1.73106	16.3288
9.4488	1.75197	14.7203
9.43719	1.77196	13.3025
9.42428	1.791	12.0512
9.41006	1.80906	10.9452
9.39452	1.82613	9.96615
9.37766	1.84217	9.09825
9.35946	1.85718	8.32773
9.33995	1.87114	7.64268
9.31912	1.88404	7.03273
9.29699	1.89587	6.48889
9.27358	1.90664	6.00337
9.2489	1.91633	5.56935
9.223	1.92496	5.18091
9.19589	1.93253	4.83292
9.16763	1.93905	4.52085
9.13824	1.94453	4.24082
9.10778	1.94898	3.98939
9.0763	1.95242	3.76358
9.04385	1.95486	3.56076
9.0105	1.95632	3.37871
8.97632	1.95682	3.21542
